Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
F9;Facteur IX;1952A;12 E15;%;GB;MF;XX;46,6;20;61,99;6,98;-24,8;-15,39;-2,2;-1;176;59,16;6,71;-21,2;-12,56;-1,9;-1;21/11/2012;15,0;
F9;Facteur IX;1952A;12 E16;%;GB;MF;XX;33,9;20;42,53;3,83;-20,3;-8,63;-2,3;-1;176;42,66;4,61;-20,5;-8,76;-1,9;-1;21/11/2012;17,0;
F9;Facteur IX;1952A;12 E17;%;B2;PG4;XX;79,9;18;89,66;8,46;-10,9;-9,76;-1,2;B-;157;91,29;10,36;-12,5;-11,39;-1,1;B-;05/12/2012;15,0;
F9;Facteur IX;1952A;12 E18;%;B2;PG4;XX;35,3;18;40,46;4,54;-12,8;-5,16;-1,1;B-;159;41,54;4,25;-15,0;-6,24;-1,5;-1;05/12/2012;15,0;
F9;Facteur IX;1952A;13HA01;%;B2;PG4;XX;87,3;22;94,57;8,71;-7,7;-7,27;-0,8;B-;199;93,74;9,99;-6,9;-6,44;-0,6;TB;30/01/2013;15,0;
F9;Facteur IX;1952A;13HA02;%;B2;PG4;XX;36,9;22;42,24;4,75;-12,6;-5,34;-1,1;B-;199;42,39;4,92;-13,0;-5,49;-1,1;B-;30/01/2013;17,0;
F9;Facteur IX;1952B;13HA03;%;B2;PG4;XX;43,6;23;55,89;3,07;-22,0;-12,29;-4,0;-1;202;54,95;5,67;-20,7;-11,35;-2,0;-1;20/02/2013;18,0;
F9;Facteur IX;1952B;13HA04;%;B2;PG4;XX;10,6;23;16,90;2,77;-37,3;-6,30;-2,3;-1;201;14,71;2,45;-27,9;-4,11;-1,7;-1;20/02/2013;22,0;
F9;Facteur IX;1952A;13HA05;%;B2;PG4;XX;80,6;21;89,71;10,42;-10,2;-9,11;-0,9;B-;207;93,00;11,10;-13,3;-12,40;-1,1;B-;27/03/2013;15,0;
F9;Facteur IX;1952A;13HA06;%;B2;PG4;XX;46,1;21;53,79;9,39;-14,3;-7,69;-0,8;B-;205;54,82;6,52;-15,9;-8,72;-1,3;-1;27/03/2013;15,0;
F9;Facteur IX;1952A;13HA07;%;B2;PG4;XX;35,5;19;40,29;4,21;-11,9;-4,79;-1,1;B-;199;41,60;4,98;-14,7;-6,10;-1,2;B-;01/05/2013;17,0;
F9;Facteur IX;1952A;13HA08;%;B2;PG4;XX;10,3;19;17,57;3,09;-41,4;-7,27;-2,4;-1;198;14,72;2,68;-30,0;-4,42;-1,6;-1;01/05/2013;25,0;
F9;Facteur IX;1952B;13HA09;%;B2;PG4;XX;48,7;17;55,36;7,56;-12,0;-6,66;-0,9;B-;200;54,66;5,98;-10,9;-5,96;-1,0;B-;12/06/2013;15,0;
F9;Facteur IX;1952B;13HA10;%;B2;PG4;XX;38,9;17;42,31;4,80;-8,1;-3,41;-0,7;TB;198;42,14;4,65;-7,7;-3,24;-0,7;TB;12/06/2013;17,0;
F9;Facteur IX;1952A;13HA11;%;B2;PG4;XX;80,8;19;90,10;8,10;-10,3;-9,30;-1,1;B-;202;92,81;10,16;-12,9;-12,01;-1,2;B-;11/09/2013;15,0;
F9;Facteur IX;1952B;13HA11;%;B2;PG4;XX;85,8;19;90,10;8,10;-4,8;-4,30;-0,5;TB;202;92,81;10,16;-7,6;-7,01;-0,7;B-;11/09/2013;15,0;
F9;Facteur IX;1952A;13HA12;%;B2;PG4;XX;44,8;19;55,21;6,85;-18,9;-10,41;-1,5;-1;203;55,34;6,92;-19,0;-10,54;-1,5;-1;11/09/2013;15,0;
F9;Facteur IX;1952B;13HA12;%;B2;PG4;XX;56,2;19;55,21;6,85;1,8;0,99;0,1;TB;203;55,34;6,92;1,6;0,86;0,1;TB;11/09/2013;15,0;
F9;Facteur IX;1952B;13HA13;%;B2;PG4;XX;34,8;18;40,59;2,95;-14,3;-5,79;-2,0;B-;207;41,96;5,00;-17,1;-7,16;-1,4;B-;23/10/2013;18,0;
F9;Facteur IX;1952B;13HA14;%;B2;PG4;XX;10,9;18;16,99;2,46;-35,8;-6,09;-2,5;-1;206;14,52;2,43;-24,9;-3,62;-1,5;-1;23/10/2013;22,0;
F9;Facteur IX;1952B;13HA15;%;B2;PG4;XX;81,5;18;90,96;5,36;-10,4;-9,46;-1,8;B-;208;92,47;10,52;-11,9;-10,97;-1,0;B-;20/11/2013;15,0;
F9;Facteur IX;1952B;13HA16;%;B2;PG4;XX;12,0;18;16,93;2,12;-29,1;-4,93;-2,3;-1;206;14,57;2,29;-17,6;-2,57;-1,1;B-;20/11/2013;22,0;
F9;Facteur IX;1952A;13HA17;%;B2;PG4;XX;81,0;19;98,76;6,32;-18,0;-17,76;-2,8;-1;196;100,51;11,45;-19,4;-19,51;-1,7;-1;08/12/2013;15,0;
F9;Facteur IX;1952A;13HA18;%;B2;PG4;XX;40,3;19;42,59;3,25;-5,4;-2,29;-0,7;TB;197;44,65;5,67;-9,7;-4,35;-0,8;B-;08/12/2013;18,0;
F9;Facteur IX;1952A;14HA01;%;B2;PG4;XX;85,8;25;102,20;9,60;-16,0;-16,40;-1,7;-1;216;100,64;11,89;-14,7;-14,84;-1,2;B-;29/01/2014;15,0;
F9;Facteur IX;1952A;14HA02;%;B2;PG4;XX;47,8;25;59,51;6,12;-19,7;-11,71;-1,9;-1;216;58,79;7,53;-18,7;-10,99;-1,5;-1;29/01/2014;18,0;
F9;Facteur IX;1952B;14HA03;%;B2;PG4;XX;36,2;27;43,60;4,34;-17,0;-7,40;-1,7;B-;218;44,60;6,11;-18,8;-8,40;-1,4;-1;19/02/2014;18,0;
F9;Facteur IX;1952B;14HA04;%;B2;PG4;XX;10,1;27;18,88;3,27;-46,5;-8,78;-2,7;-1;217;16,15;2,67;-37,5;-6,05;-2,3;-1;19/02/2014;25,0;
F9;Facteur IX;1952A;14HA05;%;B2;PG4;XX;81,9;25;100,35;8,28;-18,4;-18,45;-2,2;-1;215;100,71;13,31;-18,7;-18,81;-1,4;-1;26/03/2014;15,0;
F9;Facteur IX;1952A;14HA06;%;B2;PG4;XX;37,3;23;42,77;4,30;-12,8;-5,47;-1,3;B-;214;44,82;6,52;-16,8;-7,52;-1,2;B-;26/03/2014;18,0;
F9;Facteur IX;1952A;14HA07;%;B2;PG4;XX;46,2;28;58,78;7,26;-21,4;-12,58;-1,7;-1;226;58,20;8,47;-20,6;-12,00;-1,4;-1;30/04/2014;18,0;
F9;Facteur IX;1952A;14HA08;%;B2;PG4;XX;11,2;28;18,70;2,46;-40,1;-7,50;-3,0;-1;226;16,02;2,73;-30,1;-4,82;-1,8;-1;30/04/2014;25,0;
F9;Facteur IX;1952A;14HA09;%;B2;PG4;XX;47,4;28;58,72;6,33;-19,3;-11,32;-1,8;-1;223;57,82;8,37;-18,0;-10,42;-1,2;-1;11/06/2014;18,0;
F9;Facteur IX;1952B;14HA09;%;B2;PG4;XX;45,4;28;58,72;6,33;-22,7;-13,32;-2,1;-1;223;57,82;8,37;-21,5;-12,42;-1,5;-1;11/06/2014;18,0;
F9;Facteur IX;1952A;14HA10;%;B2;PG4;XX;40,5;28;42,84;3,38;-5,5;-2,34;-0,7;TB;223;43,80;6,32;-7,5;-3,30;-0,5;TB;11/06/2014;18,0;
F9;Facteur IX;1952B;14HA10;%;B2;PG4;XX;38,8;28;42,84;3,38;-9,4;-4,04;-1,2;B-;223;43,80;6,32;-11,4;-5,00;-0,8;B-;11/06/2014;18,0;
F9;Facteur IX;1952A;14HA11;%;B2;PG4;XX;100,3;28;99,06;10,16;1,3;1,24;0,1;TB;230;99,39;12,53;0,9;0,91;0,1;TB;02/07/2014;15,0;
F9;Facteur IX;1952B;14HA11;%;B2;PG4;XX;89,2;28;99,06;10,16;-10,0;-9,86;-1,0;B-;230;99,39;12,53;-10,3;-10,19;-0,8;B-;02/07/2014;15,0;
F9;Facteur IX;1952A;14HA12;%;B2;PG4;XX;49,8;28;43,47;5,21;14,6;6,33;1,2;B+;230;44,28;6,35;12,5;5,52;0,9;B+;02/07/2014;18,0;
F9;Facteur IX;1952B;14HA12;%;B2;PG4;XX;40,0;28;43,47;5,21;-8,0;-3,47;-0,7;TB;230;44,28;6,35;-9,7;-4,28;-0,7;B-;02/07/2014;18,0;
F9;Facteur IX;1952B;14HA13;%;B2;PG4;XX;82,0;29;96,10;12,15;-14,7;-14,10;-1,2;B-;232;97,55;13,93;-15,9;-15,55;-1,1;-1;10/09/2014;15,0;
F9;Facteur IX;1952B;14HA14;%;B2;PG4;XX;11,4;27;19,63;2,90;-41,9;-8,23;-2,8;-1;228;16,05;2,55;-29,0;-4,65;-1,8;-1;10/09/2014;25,0;
F9;Facteur IX;1952A;14HA15;%;B2;PG4;XX;33,8;28;43,09;5,56;-21,6;-9,29;-1,7;-1;225;44,01;6,53;-23,2;-10,21;-1,6;-1;22/10/2014;18,0;
F9;Facteur IX;1952B;14HA15;%;B2;PG4;XX;35,1;28;43,09;5,56;-18,5;-7,99;-1,4;-1;225;44,01;6,53;-20,2;-8,91;-1,4;-1;22/10/2014;18,0;
F9;Facteur IX;1952A;14HA16;%;B2;PG4;XX;9,8;28;18,43;3,39;-46,8;-8,63;-2,5;-1;225;16,22;2,27;-39,6;-6,42;-2,8;-1;22/10/2014;25,0;
F9;Facteur IX;1952B;14HA16;%;B2;PG4;XX;11,5;28;18,43;3,39;-37,6;-6,93;-2,0;-1;225;16,22;2,27;-29,1;-4,72;-2,1;-1;22/10/2014;25,0;
F9;Facteur IX;1952A;14HA17;%;B2;PG4;XX;77,0;27;99,61;8,65;-22,7;-22,61;-2,6;-1;223;98,72;13,04;-22,0;-21,72;-1,7;-1;19/11/2014;15,0;
F9;Facteur IX;1952B;14HA17;%;B2;PG4;XX;79,1;27;99,61;8,65;-20,6;-20,51;-2,4;-1;223;98,72;13,04;-19,9;-19,62;-1,5;-1;19/11/2014;15,0;
F9;Facteur IX;1952A;14HA18;%;B2;PG4;XX;42,7;27;58,48;6,85;-27,0;-15,78;-2,3;-1;223;58,15;9,01;-26,6;-15,45;-1,7;-1;19/11/2014;18,0;
F9;Facteur IX;1952B;14HA18;%;B2;PG4;XX;46,8;27;58,48;6,85;-20,0;-11,68;-1,7;-1;223;58,15;9,01;-19,5;-11,35;-1,3;-1;19/11/2014;18,0;
F9;Facteur IX;1952A;14HA19;%;B2;PG4;XX;84,0;28;103,99;13,73;-19,2;-19,99;-1,5;-1;222;101,72;13,39;-17,4;-17,72;-1,3;-1;10/12/2014;15,0;
F9;Facteur IX;1952B;14HA19;%;B2;PG4;XX;73,0;28;103,99;13,73;-29,8;-30,99;-2,3;-1;222;101,72;13,39;-28,2;-28,72;-2,1;-1;10/12/2014;15,0;
F9;Facteur IX;1952A;14HA20;%;B2;PG4;XX;36,0;28;44,22;6,01;-18,6;-8,22;-1,4;-1;223;43,58;7,06;-17,4;-7,58;-1,1;B-;10/12/2014;18,0;
F9;Facteur IX;1952B;14HA20;%;B2;PG4;XX;34,0;28;44,22;6,01;-23,1;-10,22;-1,7;-1;223;43,58;7,06;-22,0;-9,58;-1,4;-1;10/12/2014;18,0;
F9;Facteur IX;1952B;15HA01;%;B2;PG4;XX;80,1;26;102,62;11,09;-21,9;-22,52;-2,0;-1;219;102,26;14,87;-21,7;-22,16;-1,5;-1;21/01/2015;15,0;
F9;Facteur IX;1952A;15HA02;%;B2;PG4;XX;37,1;26;44,07;5,58;-15,8;-6,97;-1,2;B-;219;43,63;7,11;-15,0;-6,53;-0,9;B-;21/01/2015;18,0;
F9;Facteur IX;1952B;15HA02;%;B2;PG4;XX;35,8;26;44,07;5,58;-18,8;-8,27;-1,5;-1;219;43,63;7,11;-17,9;-7,83;-1,1;B-;21/01/2015;18,0;
F9;Facteur IX;1952A;15HA03;%;B2;PG4;XX;41,0;25;50,36;5,52;-18,6;-9,36;-1,7;-1;235;51,08;8,64;-19,7;-10,08;-1,2;-1;18/02/2015;18,0;
F9;Facteur IX;1952B;15HA03;%;B2;PG4;XX;40,3;25;50,36;5,52;-20,0;-10,06;-1,8;-1;235;51,08;8,64;-21,1;-10,78;-1,2;-1;18/02/2015;18,0;
F9;Facteur IX;1952A;15HA04;%;B2;PG4;XX;10,8;25;17,39;3,87;-37,9;-6,59;-1,7;-1;235;15,11;2,36;-28,5;-4,31;-1,8;-1;18/02/2015;25,0;
F9;Facteur IX;1952B;15HA04;%;B2;PG4;XX;10,1;25;17,39;3,87;-41,9;-7,29;-1,9;-1;235;15,11;2,36;-33,2;-5,01;-2,1;-1;18/02/2015;25,0;
F9;Facteur IX;1952A;15HA05;%;B2;PG4;XX;80,0;23;103,88;7,54;-23,0;-23,88;-3,2;-1;226;102,37;15,63;-21,9;-22,37;-1,4;-1;25/03/2015;15,0;
F9;Facteur IX;1952B;15HA05;%;B2;PG4;XX;93,6;23;103,88;7,54;-9,9;-10,28;-1,4;B-;226;102,37;15,63;-8,6;-8,77;-0,6;B-;25/03/2015;15,0;
F9;Facteur IX;1952A;15HA06;%;B2;PG4;XX;37,7;23;51,47;5,61;-26,8;-13,77;-2,5;-1;226;51,33;9,70;-26,6;-13,63;-1,4;-1;25/03/2015;18,0;
F9;Facteur IX;1952B;15HA06;%;B2;PG4;XX;40,0;23;51,47;5,61;-22,3;-11,47;-2,0;-1;226;51,33;9,70;-22,1;-11,33;-1,2;-1;25/03/2015;18,0;
F9;Facteur IX;1952A;15HA07;%;B2;PG4;XX;36,2;23;44,17;4,57;-18,0;-7,97;-1,7;-1;235;44,13;5,94;-18,0;-7,93;-1,3;B-;22/04/2015;18,0;
F9;Facteur IX;1952B;15HA07;%;B2;PG4;XX;38,0;23;44,17;4,57;-14,0;-6,17;-1,3;B-;235;44,13;5,94;-13,9;-6,13;-1,0;B-;22/04/2015;18,0;
F9;Facteur IX;1952A;15HA08;%;B2;PG4;XX;9,7;23;16,19;4,26;-40,1;-6,49;-1,5;-1;235;14,47;1,92;-33,0;-4,77;-2,5;-1;22/04/2015;25,0;
F9;Facteur IX;1952B;15HA08;%;B2;PG4;XX;10,0;23;16,19;4,26;-38,2;-6,19;-1,5;-1;235;14,47;1,92;-30,9;-4,47;-2,3;-1;22/04/2015;25,0;
F9;Facteur IX;1952A;15HA09;%;B2;PG4;XX;37,8;26;51,23;4,39;-26,2;-13,43;-3,1;-1;237;50,88;8,97;-25,7;-13,08;-1,5;-1;10/06/2015;18,0;
F9;Facteur IX;1952B;15HA09;%;B2;PG4;XX;36,1;26;51,23;4,39;-29,5;-15,13;-3,4;-1;237;50,88;8,97;-29,0;-14,78;-1,6;-1;10/06/2015;18,0;
F9;Facteur IX;1952A;15HA10;%;B2;PG4;XX;10,0;26;16,75;2,45;-40,3;-6,75;-2,8;-1;235;14,49;2,27;-31,0;-4,49;-2,0;-1;10/06/2015;25,0;
F9;Facteur IX;1952B;15HA10;%;B2;PG4;XX;9,6;26;16,75;2,45;-42,7;-7,15;-2,9;-1;235;14,49;2,27;-33,7;-4,89;-2,2;-1;10/06/2015;25,0;
F9;Facteur IX;1952A;15HA11;%;B2;PG4;XX;95,1;26;103,93;8,32;-8,5;-8,83;-1,1;B-;228;102,90;14,13;-7,6;-7,80;-0,6;B-;08/07/2015;15,0;
F9;Facteur IX;1952B;15HA11;%;B2;PG4;XX;88,7;26;103,93;8,32;-14,7;-15,23;-1,8;B-;228;102,90;14,13;-13,8;-14,20;-1,0;B-;08/07/2015;15,0;
F9;Facteur IX;1952A;15HA12;%;B2;PG4;XX;40,0;26;44,04;4,29;-9,2;-4,04;-0,9;B-;228;44,09;6,88;-9,3;-4,09;-0,6;B-;08/07/2015;18,0;
F9;Facteur IX;1952B;15HA12;%;B2;PG4;XX;37,4;26;44,04;4,29;-15,1;-6,64;-1,5;B-;228;44,09;6,88;-15,2;-6,69;-1,0;B-;08/07/2015;18,0;
F9;Facteur IX;1952A;15HA13;%;B2;PG4;XX;88,0;25;103,80;9,66;-15,2;-15,80;-1,6;-1;229;103,11;13,40;-14,7;-15,11;-1,1;B-;09/09/2015;15,0;
F9;Facteur IX;1952B;15HA13;%;B2;PG4;XX;93,0;25;103,80;9,66;-10,4;-10,80;-1,1;B-;229;103,11;13,40;-9,8;-10,11;-0,8;B-;09/09/2015;15,0;
F9;Facteur IX;1952A;15HA14;%;B2;PG4;XX;37,0;24;43,80;4,49;-15,5;-6,80;-1,5;B-;228;44,22;6,50;-16,3;-7,22;-1,1;B-;09/09/2015;18,0;
F9;Facteur IX;1952B;15HA14;%;B2;PG4;XX;38,0;24;43,80;4,49;-13,2;-5,80;-1,3;B-;228;44,22;6,50;-14,1;-6,22;-1,0;B-;09/09/2015;18,0;
F9;Facteur IX;1952A;15HA15;%;B2;PG4;XX;35,5;23;51,26;7,83;-30,7;-15,76;-2,0;-1;229;50,53;9,12;-29,7;-15,03;-1,6;-1;14/10/2015;18,0;
F9;Facteur IX;1952B;15HA15;%;B2;PG4;XX;39,9;23;51,26;7,83;-22,2;-11,36;-1,5;-1;229;50,53;9,12;-21,0;-10,63;-1,2;-1;14/10/2015;18,0;
F9;Facteur IX;1952A;15HA16;%;B2;PG4;XX;34,6;23;44,51;5,41;-22,3;-9,91;-1,8;-1;229;44,12;7,34;-21,6;-9,52;-1,3;-1;14/10/2015;18,0;
F9;Facteur IX;1952B;15HA16;%;B2;PG4;XX;38,8;23;44,51;5,41;-12,8;-5,71;-1,1;B-;229;44,12;7,34;-12,1;-5,32;-0,7;B-;14/10/2015;18,0;
F9;Facteur IX;1952A;15HA17;%;B2;PG4;XX;87,0;21;104,20;11,40;-16,5;-17,20;-1,5;-1;229;102,56;14,60;-15,2;-15,56;-1,1;-1;11/11/2015;15,0;
F9;Facteur IX;1952B;15HA17;%;B2;PG4;XX;88,7;21;104,20;11,40;-14,9;-15,50;-1,4;B-;229;102,56;14,60;-13,5;-13,86;-0,9;B-;11/11/2015;15,0;
F9;Facteur IX;1952A;15HA18;%;B2;PG4;XX;10,5;21;16,60;3,46;-36,7;-6,10;-1,8;-1;229;14,32;1,99;-26,7;-3,82;-1,9;-1;11/11/2015;20,0;
F9;Facteur IX;1952B;15HA18;%;B2;PG4;XX;10,8;21;16,60;3,46;-34,9;-5,80;-1,7;-1;229;14,32;1,99;-24,6;-3,52;-1,8;-1;11/11/2015;20,0;
F9;Facteur IX;1952A;15HA19;%;B2;PG4;XX;78,8;23;103,90;11,44;-24,2;-25,10;-2,2;-1;227;100,98;14,88;-22,0;-22,18;-1,5;-1;02/12/2015;15,0;
F9;Facteur IX;1952B;15HA19;%;B2;PG4;XX;82,1;23;103,90;11,44;-21,0;-21,80;-1,9;-1;227;100,98;14,88;-18,7;-18,88;-1,3;-1;02/12/2015;15,0;
F9;Facteur IX;1952A;15HA20;%;B2;PG4;XX;37,8;23;48,10;6,72;-21,4;-10,30;-1,5;-1;227;46,96;7,78;-19,5;-9,16;-1,2;-1;02/12/2015;18,0;
F9;Facteur IX;1952B;15HA20;%;B2;PG4;XX;37,4;23;48,10;6,72;-22,2;-10,70;-1,6;-1;227;46,96;7,78;-20,4;-9,56;-1,2;-1;02/12/2015;18,0;
F9;Facteur IX;1952A;16HA01;%;B2;PG4;XX;108,0;22;107,58;9,42;0,4;0,42;0,0;TB;232;101,58;15,56;6,3;6,42;0,4;TB;27/01/2016;15,0;
F9;Facteur IX;1952B;16HA01;%;B2;PG4;XX;108,5;22;107,58;9,42;0,9;0,92;0,1;TB;232;101,58;15,56;6,8;6,92;0,4;TB;27/01/2016;15,0;
F9;Facteur IX;1952A;16HA02;%;B2;PG4;XX;50,3;22;49,12;5,55;2,4;1,18;0,2;TB;231;47,26;8,09;6,4;3,04;0,4;TB;27/01/2016;18,0;
F9;Facteur IX;1952B;16HA02;%;B2;PG4;XX;47,7;22;49,12;5,55;-2,9;-1,42;-0,3;TB;231;47,26;8,09;0,9;0,44;0,1;TB;27/01/2016;18,0;
F9;Facteur IX;1952A;16HA03;%;B2;PG4;XX;44,2;24;53,13;6,05;-16,8;-8,93;-1,5;B-;239;52,85;9,43;-16,4;-8,65;-0,9;B-;02/03/2016;18,0;administrateur
F9;Facteur IX;1952B;16HA03;%;B2;PG4;XX;53,9;24;53,13;6,05;1,4;0,77;0,1;TB;239;52,85;9,43;2,0;1,05;0,1;TB;02/03/2016;18,0;administrateur
F9;Facteur IX;1952A;16HA04;%;B2;PG4;XX;15,6;24;17,81;2,36;-12,4;-2,21;-0,9;TB;236;14,04;2,08;11,1;1,56;0,7;TB;02/03/2016;25,0;administrateur
F9;Facteur IX;1952B;16HA04;%;B2;PG4;XX;21,1;24;17,81;2,36;18,5;3,29;1,4;B+;236;14,04;2,08;50,3;7,06;3,4;+2;02/03/2016;25,0;administrateur
F9;Facteur IX;1952A;16HA05;%;B2;PG4;XX;50,7;24;52,59;5,77;-3,6;-1,89;-0,3;TB;230;52,24;9,99;-2,9;-1,54;-0,2;TB;06/04/2016;18,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA05;%;B2;PG4;XX;51,0;24;52,59;5,77;-3,0;-1,59;-0,3;TB;230;52,24;9,99;-2,4;-1,24;-0,1;TB;06/04/2016;18,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA06;%;B2;PG4;XX;38,3;24;46,00;7,61;-16,7;-7,70;-1,0;B-;229;46,16;8,85;-17,0;-7,86;-0,9;B-;06/04/2016;18,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA06;%;B2;PG4;XX;39,0;24;46,00;7,61;-15,2;-7,00;-0,9;B-;229;46,16;8,85;-15,5;-7,16;-0,8;B-;06/04/2016;18,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA07;%;B2;PG4;XX;95,2;26;102,40;10,22;-7,0;-7,20;-0,7;TB;240;100,79;15,35;-5,5;-5,59;-0,4;TB;11/05/2016;15,0;administrateur
F9;Facteur IX;1952B;16HA07;%;B2;PG4;XX;94,0;26;102,40;10,22;-8,2;-8,40;-0,8;B-;240;100,79;15,35;-6,7;-6,79;-0,4;TB;11/05/2016;15,0;administrateur
F9;Facteur IX;1952A;16HA08;%;B2;PG4;XX;22,4;26;17,53;2,78;27,8;4,87;1,8;+1;241;14,08;2,00;59,1;8,32;4,2;+2;11/05/2016;25,0;administrateur
F9;Facteur IX;1952B;16HA08;%;B2;PG4;XX;18,8;26;17,53;2,78;7,2;1,27;0,5;TB;241;14,08;2,00;33,5;4,72;2,4;+1;11/05/2016;25,0;administrateur
F9;Facteur IX;1952A;16HA09;%;B2;PG4;XX;60,1;26;54,89;5,17;9,5;5,21;1,0;B+;233;53,61;10,01;12,1;6,49;0,6;B+;08/06/2016;18,0;administrateur
F9;Facteur IX;1952B;16HA09;%;B2;PG4;XX;60,2;26;54,89;5,17;9,7;5,31;1,0;B+;233;53,61;10,01;12,3;6,59;0,7;B+;08/06/2016;18,0;administrateur
F9;Facteur IX;1952A;16HA10;%;B2;PG4;XX;22,6;26;17,10;1,74;32,2;5,50;3,2;+1;233;14,37;2,26;57,3;8,23;3,6;+2;08/06/2016;25,0;administrateur
F9;Facteur IX;1952B;16HA10;%;B2;PG4;XX;21,7;26;17,10;1,74;26,9;4,60;2,6;+1;233;14,37;2,26;51,0;7,33;3,3;+2;08/06/2016;25,0;administrateur
F9;Facteur IX;1952A;16HA11;%;B2;PG4;XX;83,8;26;100,65;7,91;-16,7;-16,85;-2,1;-1;238;101,48;15,93;-17,4;-17,68;-1,1;-1;06/07/2016;15,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA11;%;B2;PG4;XX;80,7;26;100,65;7,91;-19,8;-19,95;-2,5;-1;238;101,48;15,93;-20,5;-20,78;-1,3;-1;06/07/2016;15,0;administrateur, Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA12;%;B2;PG4;XX;34,0;26;45,11;4,45;-24,6;-11,11;-2,5;-1;238;47,30;8,61;-28,1;-13,30;-1,5;-1;06/07/2016;18,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA12;%;B2;PG4;XX;33,8;26;45,11;4,45;-25,1;-11,31;-2,5;-1;238;47,30;8,61;-28,5;-13,50;-1,6;-1;06/07/2016;18,0;administrateur, Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA13;%;B2;PG4;XX;43,9;26;53,28;4,54;-17,6;-9,38;-2,1;B-;247;53,50;10,21;-17,9;-9,60;-0,9;B-;07/09/2016;18,0;administrateur
F9;Facteur IX;1952B;16HA13;%;B2;PG4;XX;44,2;26;53,28;4,54;-17,0;-9,08;-2,0;B-;247;53,50;10,21;-17,4;-9,30;-0,9;B-;07/09/2016;18,0;administrateur
F9;Facteur IX;1952A;16HA14;%;B2;PG4;XX;34,5;26;46,24;4,66;-25,4;-11,74;-2,5;-1;247;47,56;8,77;-27,5;-13,06;-1,5;-1;07/09/2016;18,0;administrateur
F9;Facteur IX;1952B;16HA14;%;B2;PG4;XX;39,8;26;46,24;4,66;-13,9;-6,44;-1,4;B-;247;47,56;8,77;-16,3;-7,76;-0,9;B-;07/09/2016;18,0;administrateur
F9;Facteur IX;1952A;16HA15;%;B2;PG4;XX;81,0;26;101,52;13,68;-20,2;-20,52;-1,5;-1;249;101,42;16,39;-20,1;-20,42;-1,2;-1;05/10/2016;15,0;administrateur
F9;Facteur IX;1952B;16HA15;%;B2;PG4;XX;84,0;26;101,52;13,68;-17,3;-17,52;-1,3;-1;249;101,42;16,39;-17,2;-17,42;-1,1;-1;05/10/2016;15,0;administrateur
F9;Facteur IX;1952A;16HA16;%;B2;PG4;XX;37,0;26;46,53;6,53;-20,5;-9,53;-1,5;-1;249;47,54;8,91;-22,2;-10,54;-1,2;-1;05/10/2016;18,0;administrateur
F9;Facteur IX;1952B;16HA16;%;B2;PG4;XX;36,0;26;46,53;6,53;-22,6;-10,53;-1,6;-1;249;47,54;8,91;-24,3;-11,54;-1,3;-1;05/10/2016;18,0;administrateur
F9;Facteur IX;1952A;16HA17;%;B2;PG4;XX;89,7;27;104,03;9,88;-13,8;-14,33;-1,5;B-;240;101,41;14,80;-11,5;-11,71;-0,8;B-;02/11/2016;15,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA17;%;B2;PG4;XX;83,6;27;104,03;9,88;-19,6;-20,43;-2,1;-1;240;101,41;14,80;-17,6;-17,81;-1,2;-1;02/11/2016;15,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA18;%;B2;PG4;XX;16,1;27;16,52;1,89;-2,5;-0,42;-0,2;TB;240;14,30;2,14;12,6;1,80;0,8;B+;02/11/2016;25,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952B;16HA18;%;B2;PG4;XX;16,3;27;16,52;1,89;-1,3;-0,22;-0,1;TB;240;14,30;2,14;14,0;2,00;0,9;B+;02/11/2016;25,0;Marie BRIONNE-FRANCOIS
F9;Facteur IX;1952A;16HA19;%;B2;PG4;XX;83,9;26;105,42;10,40;-20,4;-21,52;-2,1;-1;241;101,04;16,07;-17,0;-17,14;-1,1;-1;30/11/2016;15,0;administrateur
F9;Facteur IX;1952B;16HA19;%;B2;PG4;XX;84,7;26;105,42;10,40;-19,7;-20,72;-2,0;-1;241;101,04;16,07;-16,2;-16,34;-1,0;-1;30/11/2016;15,0;administrateur
F9;Facteur IX;1952A;16HA20;%;B2;PG4;XX;39,7;26;47,15;5,09;-15,8;-7,45;-1,5;B-;241;45,09;8,43;-12,0;-5,39;-0,6;B-;30/11/2016;18,0;administrateur
